model,task,task_category,task_benchmark,replicate_number,accuracy,f1,mcc,precision,recall,eval_loss,runtime,samples_per_second,steps_per_second,sequence_length,epoch,lr
NT 500M 1000G,splice_sites_all,Splice Sites (human),Nucleotide Transformer,1,0.98,0.9799781423241752,0.9700472325388544,0.9800359854354054,0.9800194229997682,0.0862629562616348,11.5214,260.385,16.317,600.0,5.0,0.0001
NT 500M 1000G,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,1,0.9697926059513076,0.9697887677709992,0.9396094792165764,0.9698477218459456,0.969761761302698,0.10868601500988,9.1579,242.196,15.178,400.0,5.0,0.0001
NT 500M 1000G,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,1,0.974055530268548,0.9740537886267128,0.9481564207348496,0.9741171097694804,0.9740393141569086,0.0960624888539314,9.0408,243.008,15.264,400.0,5.0,0.0001
NT 500M 1000G,enhancers,Regulatory (human),Nucleotide Transformer,2,0.8991541964866623,0.8990858487213276,0.7982334334926239,0.8992384642503627,0.8989950063690815,0.3107642829418182,3.8953,394.582,24.902,200.0,4.0,0.0001
NT 500M 1000G,enhancers_types,Regulatory (human),Nucleotide Transformer,2,0.8178269355888094,0.7893175165221824,0.7086485624644531,0.7931786238268067,0.7871579972541246,0.4690139889717102,3.8766,396.48,25.022,200.0,4.0,0.0001
NT 500M 1000G,splice_sites_all,Splice Sites (human),Nucleotide Transformer,2,0.976,0.9760157431001832,0.9640024830797456,0.975994246137358,0.9760464886713944,0.1001769825816154,11.4805,261.312,16.376,600.0,5.0,0.0001
NT 500M 1000G,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,2,0.9670874661857528,0.9670869242717112,0.934193114336324,0.9670845936188897,0.9671085210238596,0.1237058266997337,9.1068,243.554,15.263,400.0,5.0,0.0001
NT 500M 1000G,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,2,0.9736003641329084,0.9736003586635308,0.947215240333318,0.9736064427163096,0.9736087976199356,0.1082569062709808,9.5256,230.642,14.487,400.0,5.0,0.0001
NT 500M 1000G,enhancers,Regulatory (human),Nucleotide Transformer,3,0.9024072869225764,0.9023566542320164,0.8047255436216258,0.9024104897901092,0.9023150594899314,0.313588798046112,3.8188,402.484,25.401,200.0,4.0,0.0001
NT 500M 1000G,enhancers_types,Regulatory (human),Nucleotide Transformer,3,0.8197787898503578,0.7909042726644634,0.7114832035092318,0.8022636195993716,0.7859754956179685,0.4777085483074188,3.8099,403.424,25.46,200.0,4.0,0.0001
NT 500M 1000G,splice_sites_all,Splice Sites (human),Nucleotide Transformer,3,0.9756666666666668,0.9756552386075046,0.963553643011364,0.975874545101974,0.9755597960607696,0.090533897280693,11.4402,262.233,16.433,600.0,5.0,0.0001
NT 500M 1000G,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,3,0.9630297565374212,0.9630297565374212,0.9261597457182654,0.9630798728591328,0.9630798728591328,0.1168575584888458,9.0544,244.964,15.352,400.0,5.0,0.0001
NT 500M 1000G,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,3,0.9708693673190716,0.970869361283896,0.941764468972246,0.970883795399285,0.9708806735781352,0.1075649932026863,9.0007,244.093,15.332,400.0,5.0,0.0001
NT 500M 1000G,enhancers,Regulatory (human),Nucleotide Transformer,4,0.8952504879635654,0.8952504879635653,0.791229639266065,0.8956148196330325,0.8956148196330325,0.2794176042079925,3.8049,403.956,25.494,200.0,4.0,0.0001
NT 500M 1000G,enhancers_types,Regulatory (human),Nucleotide Transformer,4,0.819128171763175,0.7923961159276636,0.7116148407487346,0.7968742681018895,0.7914137208407811,0.4670179784297943,3.8587,398.32,25.138,200.0,4.0,0.0001
NT 500M 1000G,splice_sites_all,Splice Sites (human),Nucleotide Transformer,4,0.98,0.9799970648601538,0.9699975214565626,0.9800017759080942,0.979992684226944,0.084218829870224,11.5469,259.811,16.281,600.0,5.0,0.0001
NT 500M 1000G,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,4,0.9702434625789,0.9702419140408696,0.940483828081739,0.9702419140408696,0.9702419140408696,0.1045992076396942,9.1377,242.731,15.212,400.0,5.0,0.0001
NT 500M 1000G,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,4,0.9681383705052344,0.968133557669993,0.9364276357260524,0.968318617087427,0.9681090420903464,0.1028774157166481,9.0623,242.434,15.228,400.0,5.0,0.0001
NT 500M 1000G,enhancers,Regulatory (human),Nucleotide Transformer,5,0.9063109954456734,0.90625667090216,0.8125409933920269,0.906346906613797,0.9061941011464348,0.3194740414619446,3.8933,394.786,24.915,200.0,4.0,0.0001
NT 500M 1000G,enhancers_types,Regulatory (human),Nucleotide Transformer,5,0.8171763175016266,0.7887135701900542,0.7070789673892642,0.7956121463573508,0.7849794798009416,0.4759814143180847,4.0295,381.438,24.073,200.0,4.0,0.0001
NT 500M 1000G,splice_sites_all,Splice Sites (human),Nucleotide Transformer,5,0.9753333333333334,0.9753140146435132,0.963114856819172,0.9754705816861254,0.9753945808790916,0.0978943407535553,11.4337,262.383,16.443,600.0,5.0,0.0001
NT 500M 1000G,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,5,0.9598737601442742,0.9598557342777512,0.9200868762857338,0.9603161939496564,0.9597708439548324,0.1275502741336822,9.0854,244.128,15.299,400.0,5.0,0.0001
NT 500M 1000G,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,5,0.9695038689121528,0.9695034645501264,0.939097321797822,0.9695720099123964,0.9695253130464327,0.0973496437072753,8.9833,244.565,15.362,400.0,5.0,0.0001
NT 500M 1000G,enhancers,Regulatory (human),Nucleotide Transformer,6,0.8945998698763825,0.8945962558333277,0.7895591785821615,0.8947134027601389,0.8948457869203459,0.2797213792800903,3.6764,418.076,26.385,200.0,4.0,0.0001
NT 500M 1000G,enhancers_types,Regulatory (human),Nucleotide Transformer,6,0.8171763175016266,0.789638315815543,0.7070341176510601,0.796501041266486,0.7858251811515737,0.4804361164569855,3.6371,422.59,26.67,200.0,4.0,0.0001
NT 500M 1000G,splice_sites_all,Splice Sites (human),Nucleotide Transformer,6,0.9753333333333334,0.9753579147144352,0.9630741976478566,0.9756370622731751,0.9752448869622212,0.0966135188937187,11.4154,262.804,16.469,600.0,5.0,0.0001
NT 500M 1000G,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,6,0.9688908926961226,0.9688907346052922,0.9379551947150137,0.968997618954682,0.9689575766150572,0.1136226952075958,9.0843,244.157,15.301,400.0,5.0,0.0001
NT 500M 1000G,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,6,0.974055530268548,0.9740549927497184,0.94811361807313,0.9740627020038783,0.9740509161425056,0.0996883511543273,9.0018,244.062,15.33,400.0,5.0,0.0001
NT 500M 1000G,enhancers,Regulatory (human),Nucleotide Transformer,7,0.8939492517891997,0.8939490722221164,0.788534862337432,0.8942480649040497,0.8942867983846925,0.2737865447998047,3.6211,424.458,26.788,200.0,4.0,0.0001
NT 500M 1000G,enhancers_types,Regulatory (human),Nucleotide Transformer,7,0.815224463240078,0.7859714257075027,0.7050161736403103,0.7882235840871594,0.7850449292491816,0.4648574888706207,3.6649,419.383,26.467,200.0,4.0,0.0001
NT 500M 1000G,splice_sites_all,Splice Sites (human),Nucleotide Transformer,7,0.9756666666666668,0.9756800967232828,0.9635407240257144,0.9758711218430894,0.975586054711981,0.0852030143141746,11.4822,261.273,16.373,600.0,5.0,0.0001
NT 500M 1000G,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,7,0.9684400360685302,0.9684399334242366,0.9369365635227712,0.9684591398242895,0.9684774238768858,0.1025600433349609,9.078,244.328,15.312,400.0,5.0,0.0001
NT 500M 1000G,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,7,0.9717796995903504,0.9717754367934224,0.943711997905132,0.971961613398002,0.971750408141279,0.1024296730756759,9.0041,244.001,15.326,400.0,5.0,0.0001
NT 500M 1000G,enhancers,Regulatory (human),Nucleotide Transformer,8,0.8932986337020169,0.8932982271965322,0.7874711405450577,0.8937695891571368,0.89370155432691,0.2842820286750793,3.7089,414.41,26.153,200.0,4.0,0.0001
NT 500M 1000G,enhancers_types,Regulatory (human),Nucleotide Transformer,8,0.8204294079375407,0.7911950392491077,0.711784633938629,0.7975678034438377,0.7866914513277777,0.4677962064743042,3.7208,413.088,26.07,200.0,4.0,0.0001
NT 500M 1000G,splice_sites_all,Splice Sites (human),Nucleotide Transformer,8,0.9783333333333334,0.9783431094637166,0.9675467449108628,0.9784556367703524,0.9783303044861384,0.0951663181185722,11.4219,262.654,16.46,600.0,5.0,0.0001
NT 500M 1000G,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,8,0.9531109107303878,0.9530889404988998,0.906575097928532,0.9535708848382414,0.9530043900840532,0.155207559466362,9.0662,244.644,15.332,400.0,5.0,0.0001
NT 500M 1000G,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,8,0.974055530268548,0.9740553367643352,0.948111077136882,0.9740543600045082,0.974056717135304,0.0910093635320663,8.9952,244.241,15.342,400.0,5.0,0.0001
NT 500M 1000G,enhancers,Regulatory (human),Nucleotide Transformer,9,0.896551724137931,0.8965342051483318,0.7931602848733535,0.8965062684990145,0.8966540301379515,0.2844991683959961,3.7129,413.968,26.125,200.0,4.0,0.0001
NT 500M 1000G,enhancers_types,Regulatory (human),Nucleotide Transformer,9,0.8217306441119063,0.7949689198822827,0.7153584649082868,0.7969491107026471,0.7940215501205916,0.4636330008506775,3.693,416.193,26.266,200.0,4.0,0.0001
NT 500M 1000G,splice_sites_all,Splice Sites (human),Nucleotide Transformer,9,0.9786666666666668,0.9786548854557976,0.9680278291718,0.9787697982737394,0.9786049633894732,0.0911077708005905,11.4514,261.976,16.417,600.0,5.0,0.0001
NT 500M 1000G,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,9,0.9670874661857528,0.967085960824906,0.934172314847658,0.9670833089397576,0.9670890059252718,0.1096171885728836,9.0469,245.166,15.364,400.0,5.0,0.0001
NT 500M 1000G,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,9,0.97223486572599,0.9722256590336296,0.9448904012670944,0.9727038170852104,0.9721867256710506,0.1033226326107978,8.9919,244.331,15.347,400.0,5.0,0.0001
NT 500M 1000G,enhancers,Regulatory (human),Nucleotide Transformer,10,0.8926480156148341,0.89264637965943,0.7863279714677753,0.8932379306254554,0.8930900547469984,0.28305584192276,3.6939,416.095,26.26,200.0,4.0,0.0001
NT 500M 1000G,enhancers_types,Regulatory (human),Nucleotide Transformer,10,0.8171763175016266,0.7883409229855404,0.7071166417348571,0.7949096577797418,0.7847135594839648,0.471987247467041,3.6769,418.014,26.381,200.0,4.0,0.0001
NT 500M 1000G,splice_sites_all,Splice Sites (human),Nucleotide Transformer,10,0.9803333333333332,0.9803163652894,0.9705078613810114,0.9803121753605892,0.980340465651921,0.0796026065945625,11.4111,262.903,16.475,600.0,5.0,0.0001
NT 500M 1000G,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,10,0.9621280432822362,0.9621201585849344,0.9243404960256744,0.962266483907574,0.9620740321527512,0.1236445680260658,9.0813,244.238,15.306,400.0,5.0,0.0001
NT 500M 1000G,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,10,0.9699590350477924,0.9699582819523448,0.9399229947164452,0.9699700657856573,0.9699529290870066,0.0979551672935485,9.7157,226.13,14.204,400.0,5.0,0.0001
NT 500M 1000G,H3,EMP (yeast),GUE,1,0.8597194388777555,0.8596241640946501,0.7197677433927857,0.8602100158084106,0.8595580228842755,0.3405798673629761,6.5474,228.642,14.357,500.0,3.0,0.0001
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,1,0.7037821482602118,0.6909282092826946,0.386600578267324,0.6980281493156745,0.6886853051360602,0.5786469578742981,14.4326,228.995,14.342,500.0,3.0,0.0001
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,1,0.7322247706422018,0.7278947565362883,0.4560273427430262,0.7287523986145361,0.7272773297556699,0.5464605689048767,15.2402,228.868,14.304,500.0,3.0,0.0001
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,1,0.702020202020202,0.69226665876391,0.3947226251243147,0.7035497035497036,0.6913610632537535,0.5836263298988342,13.8574,228.614,14.288,500.0,3.0,0.0001
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,1,0.6692733789507983,0.6550113878187718,0.3115954377842019,0.6580343460103178,0.6535927462907168,0.613294243812561,13.5551,226.41,14.164,500.0,3.0,0.0001
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,1,0.6214673913043478,0.6103721288806765,0.2361769189736979,0.6227281575280714,0.6136241637196221,0.6418419480323792,16.0622,229.11,14.319,500.0,3.0,0.0001
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,1,0.7954230235783634,0.79404388411186,0.588981547664411,0.7956377111843833,0.7933482860655848,0.4667389392852783,12.6279,228.383,14.333,500.0,3.0,0.0001
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,1,0.7466714645555955,0.7453920025320041,0.4925059906123821,0.7450675757679489,0.7474441488526032,0.5177855491638184,12.152,228.687,14.319,500.0,3.0,0.0001
NT 500M 1000G,H4,EMP (yeast),GUE,1,0.8856947296372347,0.8842718485284429,0.7685648956403668,0.8839872750574442,0.8845778474835662,0.2920852899551391,6.4279,227.29,14.313,500.0,3.0,0.0001
NT 500M 1000G,H4ac,EMP (yeast),GUE,1,0.6782991202346041,0.6716570663682346,0.3517362483270276,0.6799070994794679,0.6719198252113613,0.6012386679649353,14.9316,228.375,14.332,500.0,3.0,0.0001
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,1,0.9491554054054054,0.9491553343171162,0.8984303283998214,0.9492235988864576,0.9492067296717344,0.1446818709373474,17.8746,331.195,20.7,300.0,4.0,0.0001
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,1,0.9545882796306764,0.9545642681460133,0.9094152689887918,0.9549639379322896,0.954451475444764,0.1168519034981727,15.6167,339.828,21.259,300.0,4.0,0.0001
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,1,0.8955954323001631,0.8955929316585054,0.7921206703546666,0.8959717607973422,0.8961489293704059,0.3240940570831299,1.8211,336.605,21.415,300.0,10.0,0.0001
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,1,0.827,0.8262199011362004,0.659951887089668,0.8329789703923653,0.827,0.3908806443214416,1.1338,881.973,14.112,100.0,3.0,0.0001
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,1,0.838,0.8374531925397036,0.6805945485307493,0.8426101623445077,0.8380000000000001,0.3765810132026672,1.1329,882.695,14.123,100.0,3.0,0.0001
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,1,0.764,0.7639660111055993,0.5281521297231959,0.7641521516393442,0.764,0.4947839379310608,1.134,881.803,14.109,100.0,3.0,0.0001
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,1,0.717,0.7129348707040399,0.4468398748465235,0.7300298084710333,0.717,0.5524429678916931,1.1323,883.129,14.13,100.0,3.0,0.0001
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,1,0.837,0.8366692552418649,0.6767463956614249,0.8397519911281379,0.837,0.398836612701416,1.1354,880.761,14.092,100.0,3.0,0.0001
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,1,0.831081081081081,0.8310470652646921,0.6625686929575169,0.8314432678756505,0.8311255012819669,0.3864364922046661,14.9208,396.762,24.798,70.0,4.0,0.0001
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,1,0.8384991843393148,0.8374175192689455,0.6840209029703936,0.8461815326222106,0.8378896269800715,0.3781487345695495,1.5497,395.565,25.166,70.0,10.0,0.0001
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,1,0.8371961560203505,0.8371944854345765,0.6743911111426892,0.8371979979917425,0.8371931131686378,0.3844485580921173,13.4955,393.243,24.601,70.0,4.0,0.0001
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,1,0.6765432098765433,0.6742474012856958,0.3581710801687414,0.6816644814022497,0.6765432098765432,0.6053191423416138,0.9273,873.5,14.019,100.0,4.93,0.0001
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,1,0.8775389177168272,0.8771948935512888,0.7593164539629964,0.8817973489738824,0.8775310899934903,0.27177494764328,7.5675,891.314,14.007,100.0,0.59,0.0001
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,1,0.8109756097560976,0.8097803719085568,0.629917723732845,0.8189931350114417,0.8109756097560976,0.3484673202037811,0.4073,805.263,14.73,100.0,12.2,0.0001
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,1,0.6234309623430963,0.6234243697478992,0.2468487394957983,0.6234243697478992,0.6234243697478992,0.6665801405906677,0.2845,840.02,14.059,100.0,16.67,0.0001
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,1,0.6781731279872544,0.6780052146823785,0.3566859256807546,0.6785249192870126,0.6781611918476753,0.6122027635574341,2.1355,881.773,14.048,100.0,2.12,0.0001
NT 500M 1000G,covid,Covid Variants (virus),GUE,1,0.5224694589877836,0.5323683891738438,0.4630766217317744,0.5626550833197513,0.5258674457339564,1.305948257446289,111.6099,82.143,20.536,1000.0,3.0,0.0001
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,1,0.886891714160456,0.8784227384389265,0.8063761992211416,0.8815034218687172,0.8761360657757672,0.2766406834125519,17.3748,262.565,16.461,400.0,5.0,0.0001
NT 500M 1000G,H3,EMP (yeast),GUE,2,0.8537074148296593,0.8536319124513976,0.7076001745844493,0.8540257660465848,0.8535745523999929,0.3475122153759002,6.5473,228.643,14.357,500.0,3.0,0.0001
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,2,0.7007564296520423,0.6915827092056377,0.3840804168613712,0.693763590094179,0.6903321549532391,0.577564537525177,14.4363,228.936,14.339,500.0,3.0,0.0001
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,2,0.7339449541284404,0.7291519396782555,0.4588747440554124,0.7306525558944116,0.728228590309133,0.5444821119308472,15.2452,228.794,14.3,500.0,3.0,0.0001
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,2,0.6957070707070707,0.684385975355676,0.3818920136136899,0.6982566215604564,0.6839049673524344,0.5852648019790649,13.8482,228.767,14.298,500.0,3.0,0.0001
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,2,0.6709025741283806,0.654173494634021,0.3119023528826375,0.6596212343326249,0.6523655015895367,0.6120292544364929,13.405,228.945,14.323,500.0,3.0,0.0001
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,2,0.6364130434782609,0.636165443401937,0.2737321671478885,0.6366291323025044,0.6371034457819398,0.6434445381164551,16.0599,229.142,14.321,500.0,3.0,0.0001
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,2,0.8002773925104022,0.7989538528568143,0.5987547366079724,0.8004992065591114,0.7982597181500046,0.4631049633026123,12.609,228.726,14.355,500.0,3.0,0.0001
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,2,0.7437927311982727,0.7429512728708837,0.4892809354004813,0.7433070123821048,0.7459812310818312,0.5197219848632812,12.1497,228.73,14.321,500.0,3.0,0.0001
NT 500M 1000G,H4,EMP (yeast),GUE,2,0.8884325804243669,0.8870088369610343,0.7740253337404863,0.8868320212463245,0.8871933968533658,0.2894448339939117,6.3917,228.579,14.394,500.0,3.0,0.0001
NT 500M 1000G,H4ac,EMP (yeast),GUE,2,0.6803519061583577,0.6776881720430108,0.356333197882336,0.6790314001447494,0.6773059751116177,0.5999692678451538,14.9833,227.587,14.283,500.0,3.0,0.0001
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,2,0.9380067567567568,0.9380066134762968,0.8760646703592453,0.9380253607866892,0.938039309683605,0.1603064835071563,17.4306,339.632,21.227,300.0,4.0,0.0001
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,2,0.956095722630488,0.9560768522502492,0.9123445950498208,0.9563612920468212,0.955983381271972,0.1171827241778373,15.466,343.139,21.466,300.0,4.0,0.0001
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,2,0.8694942903752039,0.869276864350756,0.7388507987307502,0.8698195793743995,0.8690316395014381,0.3349884152412414,1.8146,337.82,21.493,300.0,10.0,0.0001
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,2,0.822,0.8209658990328135,0.6515709326646647,0.8296154350104822,0.8220000000000001,0.3942785561084747,1.1361,880.209,14.083,100.0,3.0,0.0001
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,2,0.834,0.8315746753246753,0.6881115122643249,0.8544142614601019,0.834,0.3848329484462738,1.1553,865.569,13.849,100.0,3.0,0.0001
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,2,0.756,0.7535353535353535,0.5225578117937446,0.7666666666666666,0.756,0.5085189342498779,1.1364,879.983,14.08,100.0,3.0,0.0001
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,2,0.72,0.7178147574819401,0.4469772402767369,0.7270325605970543,0.72,0.5482601523399353,1.1355,880.678,14.091,100.0,3.0,0.0001
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,2,0.83,0.8288491818990895,0.6690588298881717,0.8391209983722192,0.8300000000000001,0.4098581373691559,1.1382,878.618,14.058,100.0,3.0,0.0001
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,2,0.831081081081081,0.8309725644488478,0.6632544102607402,0.8320994488038645,0.8311556329849012,0.3870966732501983,13.5806,435.915,27.245,70.0,4.0,0.0001
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,2,0.8694942903752039,0.8693103080695022,0.7401249258753537,0.8708806484035841,0.8692460824391075,0.3610699474811554,1.4323,427.989,27.229,70.0,10.0,0.0001
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,2,0.8343697003957038,0.8341197631888101,0.6710410234251107,0.8365906839728829,0.8344537420082738,0.3791445195674896,12.2439,433.439,27.115,70.0,4.0,0.0001
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,2,0.6567901234567901,0.6421192490829684,0.3429565221777422,0.6875423870953628,0.6567901234567901,0.6303422451019287,0.9403,861.431,13.825,100.0,4.93,0.0001
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,2,0.8754633061527057,0.8750935178257939,0.7553842404411011,0.8799423084827938,0.8754552585794877,0.2737867832183838,7.5822,889.586,13.98,100.0,0.59,0.0001
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,2,0.7987804878048781,0.7947434292866082,0.622551701844053,0.8242937853107344,0.7987804878048781,0.3999500274658203,0.4239,773.742,14.154,100.0,12.2,0.0001
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,2,0.6443514644351465,0.6437277494256501,0.2901954907345611,0.6456598447424136,0.6445378151260504,0.6728602647781372,0.2972,804.276,13.461,100.0,16.67,0.0001
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,2,0.6818906001062135,0.6816837571982723,0.3642182842484904,0.682341325045297,0.6818772548515266,0.6070082783699036,2.1586,872.338,13.898,100.0,2.12,0.0001
NT 500M 1000G,covid,Covid Variants (virus),GUE,2,0.4890924956369982,0.5006498492603855,0.4245348605780303,0.5347816170075629,0.4924564839963683,1.381314754486084,110.9523,82.63,20.658,1000.0,3.0,0.0001
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,2,0.8875493204734766,0.8773871011007847,0.8058331088034135,0.8915416463479597,0.8661657526274237,0.2810324132442474,17.3645,262.719,16.47,400.0,5.0,0.0001
NT 500M 1000G,H3,EMP (yeast),GUE,3,0.8563794255177021,0.8562190279333253,0.713486944520571,0.857333978078659,0.8561539422716482,0.3474073112010956,6.5816,227.453,14.282,500.0,3.0,0.0001
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,3,0.7128593040847201,0.7049235125565174,0.4102548274837306,0.7062815569336485,0.7039797279693831,0.5764036178588867,15.5761,212.184,13.29,500.0,3.0,0.0001
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,3,0.7368119266055045,0.7308764126537466,0.4636099729936763,0.734283816740702,0.7293523834139595,0.5517169237136841,15.2916,228.098,14.256,500.0,3.0,0.0001
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,3,0.7039141414141414,0.690985324947589,0.4000481264273864,0.7097616507714108,0.6907385154406336,0.580845296382904,13.9187,227.608,14.225,500.0,3.0,0.0001
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,3,0.6669925057021832,0.6499590644736771,0.3035430529400609,0.6554023944420044,0.6482254911821168,0.6103389263153076,13.4676,227.88,14.256,500.0,3.0,0.0001
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,3,0.6326086956521739,0.632177490684229,0.2651470160156592,0.632346333911419,0.6328010720513475,0.6418502926826477,16.1353,228.071,14.254,500.0,3.0,0.0001
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,3,0.7995839112343966,0.7978381766249087,0.5976265380305176,0.8007644066901718,0.7968747888827337,0.4603334963321686,12.6921,227.228,14.261,500.0,3.0,0.0001
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,3,0.7506297229219143,0.7483933324423189,0.4969521210134744,0.7479831916116628,0.7489699089833153,0.5155973434448242,12.19,227.975,14.274,500.0,3.0,0.0001
NT 500M 1000G,H4,EMP (yeast),GUE,3,0.8870636550308009,0.8856224423225194,0.7712525323208141,0.8854462676657497,0.8858063487120674,0.2878206074237823,6.4385,226.915,14.289,500.0,3.0,0.0001
NT 500M 1000G,H4ac,EMP (yeast),GUE,3,0.6780058651026393,0.6773305627380908,0.3551400008779924,0.677264589011222,0.6778759380640258,0.6002892255783081,14.9808,227.625,14.285,500.0,3.0,0.0001
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,3,0.9430743243243244,0.9430736080014248,0.8863475010646271,0.943206152933606,0.9431413504999316,0.1488205790519714,17.3916,340.394,21.275,300.0,4.0,0.0001
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,3,0.9566610137554172,0.9566604582435494,0.9137133958172606,0.9569035572226312,0.9568098434004476,0.1176717430353164,15.5386,341.536,21.366,300.0,4.0,0.0001
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,3,0.8907014681892332,0.890690995999819,0.7819558963419717,0.8908405723045478,0.891115372323426,0.2790300846099853,1.8306,334.857,21.304,300.0,10.0,0.0001
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,3,0.822,0.8211731044349071,0.6500396240079416,0.8280679447052687,0.8220000000000001,0.3885646760463714,1.0663,937.824,15.005,100.0,3.0,0.0001
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,3,0.843,0.8424136210840538,0.6911629176719005,0.8481823460384361,0.843,0.3777803778648376,1.0699,934.701,14.955,100.0,3.0,0.0001
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,3,0.757,0.7568480300187618,0.5146437072027681,0.7576441102756892,0.757,0.4989735186100006,1.0696,934.887,14.958,100.0,3.0,0.0001
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,3,0.727,0.7256168344625256,0.4586476334711102,0.7316714225645924,0.7270000000000001,0.551030158996582,1.0683,936.057,14.977,100.0,3.0,0.0001
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,3,0.832,0.8313930148534725,0.6688330601410656,0.8368506493506493,0.8320000000000001,0.3985866010189056,1.0686,935.847,14.974,100.0,3.0,0.0001
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,3,0.8282094594594595,0.8280111931672054,0.6582550669856384,0.8299498423878451,0.8283072739757047,0.3895373344421386,14.4065,410.925,25.683,70.0,4.0,0.0001
