directory_name,model,lr,benchmark,task,seed,accuracy,mcc,f1,precision,recall,runtime,replicate_number,sequence_length,epoch,source_file
,DNABERT2,3e-05,GUE,mouse_2,42.0,0.899390243902439,0.8021427193130292,0.8991793887797017,0.9027595515728696,0.899390243902439,0.1029,8.0,100.0,3.05,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,mouse_2,42.0,0.9207317073170732,0.842466351121995,0.9206845238095238,0.9217352415026834,0.9207317073170732,0.1,9.0,100.0,3.05,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,mouse_2,42.0,0.9146341463414634,0.8292682926829268,0.9146341463414634,0.9146341463414634,0.9146341463414634,0.1012,10.0,100.0,3.05,anisa_finetune_results_with_lr_06.11.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_2_seed8475/results/GPT_3e-5_mouse_2_seed8475,GPT,3e-05,GUE,mouse_2,8475.0,0.8536585365853658,0.7077909169589284,0.8536095510841671,0.8541325390915859,0.8536585365853658,0.3334,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_2_seed199/results/GPT_3e-5_mouse_2_seed199,GPT,3e-05,GUE,mouse_2,199.0,0.8932926829268293,0.7865999889816443,0.8932916910664325,0.8933073061907417,0.8932926829268293,0.3162,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_2_seed19/results/GPT_3e-5_mouse_2_seed19,GPT,3e-05,GUE,mouse_2,19.0,0.8475609756097561,0.6976686699527992,0.8472827504004172,0.8501123595505617,0.8475609756097562,0.3741,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_2_seed18/results/NTv2_1e-4_mouse_2_seed18,NTv2,0.0001,GUE,mouse_2,18.0,0.823170731707317,0.648078684158987,0.822933730454207,0.8249102870813397,0.8231707317073171,0.611,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_2_seed1/results/NTv2_1e-4_mouse_2_seed1,NTv2,0.0001,GUE,mouse_2,1.0,0.8292682926829268,0.6603065838601,0.8290394638868205,0.8310406698564593,0.8292682926829269,0.6375,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_2_seed9/results/NTv2_1e-4_mouse_2_seed9,NTv2,0.0001,GUE,mouse_2,9.0,0.8475609756097561,0.6951736466013723,0.8475553076780069,0.8476126729138778,0.8475609756097561,0.6466,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_2_seed1525/results/NTv2_1e-4_mouse_2_seed1525,NTv2,0.0001,GUE,mouse_2,1525.0,0.8384146341463414,0.6783568878008763,0.8382326940435313,0.8399439775910365,0.8384146341463414,0.6216,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_2_seed15/results/NTv2_1e-4_mouse_2_seed15,NTv2,0.0001,GUE,mouse_2,15.0,0.8445121951219512,0.6905795344279191,0.8443371206833981,0.8460690943043885,0.8445121951219512,0.6014,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_2_seed7/results/NTv2_1e-4_mouse_2_seed7,NTv2,0.0001,GUE,mouse_2,7.0,0.8597560975609756,0.7208535187483407,0.8596256186967364,0.8610986714434989,0.8597560975609756,0.6242,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_3_seed17,DNABERT,0.0001,GUE,mouse_3,17.0,0.7949790794979079,0.5917598231450018,0.7947491105385841,0.7966286599099099,0.7951330532212886,0.1242,,,4.2,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_3_seed85,DNABERT,0.0001,GUE,mouse_3,85.0,0.8075313807531381,0.6157521230061862,0.8073661340061675,0.8083298216041579,0.8074229691876751,0.1204,,,4.2,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_3_seed3,DNABERT,0.0001,GUE,mouse_3,3.0,0.8368200836820083,0.6738125857994011,0.8367743630154978,0.8370479394449117,0.8367647058823529,0.1264,,,4.2,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_3_seed86,DNABERT,0.0001,GUE,mouse_3,86.0,0.8368200836820083,0.6763826960845118,0.836407673271671,0.839765337856941,0.8366246498599439,0.1205,,,4.2,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT/GUE/DNABERT1_6_1e-4_mouse_3_seed83,DNABERT,0.0001,GUE,mouse_3,83.0,0.8535564853556485,0.7071223492374059,0.8535462296689251,0.853585936405659,0.8535364145658263,0.1244,,,4.2,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed17/results/gue_DNABERT2_bpe_3e-5_mouse_3_seed17,DNABERT2,3e-05,GUE,mouse_3,17.0,0.895397489539749,0.7908263305322129,0.895397489539749,0.8954131652661065,0.8954131652661065,0.0692,,,4.2,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed222/results/gue_DNABERT2_bpe_3e-5_mouse_3_seed222,DNABERT2,3e-05,GUE,mouse_3,222.0,0.8786610878661087,0.7573359497527293,0.8786525902971094,0.8786944950273148,0.878641456582633,0.0678,,,4.2,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed3/results/gue_DNABERT2_bpe_3e-5_mouse_3_seed3,DNABERT2,3e-05,GUE,mouse_3,3.0,0.8870292887029289,0.7754409139042598,0.8869580450205834,0.888291894929063,0.8871498599439775,0.0916,,,4.2,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/DNABERT2/GUE/gue__3e-5_3_seed223/results/gue_DNABERT2_bpe_3e-5_mouse_3_seed223,DNABERT2,3e-05,GUE,mouse_3,223.0,0.8577405857740585,0.7154761904761905,0.8577380952380952,0.8577380952380952,0.8577380952380952,0.0758,,,4.2,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_3_seed17/results/GPT_3e-5_mouse_3_seed17,GPT,3e-05,GUE,mouse_3,17.0,0.7740585774058577,0.5541550971878824,0.7726215644820296,0.7804563065002152,0.7737394957983192,0.227,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_3_seed8475/results/GPT_3e-5_mouse_3_seed8475,GPT,3e-05,GUE,mouse_3,8475.0,0.7573221757322176,0.5179683551958615,0.7563624859392576,0.76090973702914,0.7570728291316526,0.224,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_3_seed20/results/GPT_3e-5_mouse_3_seed20,GPT,3e-05,GUE,mouse_3,20.0,0.7405857740585774,0.4925104785489935,0.7372322315222017,0.7525408749447635,0.7401260504201681,0.2386,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_3_seed19/results/GPT_3e-5_mouse_3_seed19,GPT,3e-05,GUE,mouse_3,19.0,0.7698744769874477,0.553650245980983,0.7666719917638496,0.7844572611653358,0.7693977591036414,0.216,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_3_seed18/results/NTv2_1e-4_mouse_3_seed18,NTv2,0.0001,GUE,mouse_3,18.0,0.7280334728033473,0.4567087118821825,0.7277284119389382,0.7288034308211473,0.727906162464986,0.4502,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_3_seed9/results/NTv2_1e-4_mouse_3_seed9,NTv2,0.0001,GUE,mouse_3,9.0,0.6820083682008368,0.370823850832347,0.6795342272406493,0.6884860327109568,0.6823879551820728,0.4382,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_3_seed1/results/NTv2_1e-4_mouse_3_seed1,NTv2,0.0001,GUE,mouse_3,1.0,0.7405857740585774,0.4820992651010472,0.7402173913043479,0.7416596283783784,0.7404411764705883,0.4314,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_3_seed15/results/NTv2_1e-4_mouse_3_seed15,NTv2,0.0001,GUE,mouse_3,15.0,0.7196652719665272,0.4396076738127198,0.7194884820881142,0.7200350877192983,0.7195728291316527,0.4372,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_3_seed1525/results/NTv2_1e-4_mouse_3_seed1525,NTv2,0.0001,GUE,mouse_3,1525.0,0.6736401673640168,0.3834613153184396,0.6593201754385966,0.7106508875739646,0.6745098039215687,0.4363,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_3_seed7/results/NTv2_1e-4_mouse_3_seed7,NTv2,0.0001,GUE,mouse_3,7.0,0.7280334728033473,0.4610648665482206,0.7268091092939418,0.7327598515134208,0.728326330532213,0.521,,,4.0,combined_results_orig_07.21.2025.csv
,DNABERT,3e-05,GUE,mouse_4,42.0,0.7015400955921403,0.4034215282155716,0.7014248149151319,0.7018709266273153,0.7015507286597129,0.9706,1.0,100.0,2.12,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,mouse_4,42.0,0.7084439723844929,0.417076147323379,0.7083699481125675,0.7086404863858926,0.7084357112075287,0.9628,2.0,100.0,2.12,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,mouse_4,42.0,0.7063197026022305,0.4126398036149825,0.7063197026022303,0.7063199018074913,0.7063199018074913,0.9703,3.0,100.0,2.12,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,mouse_4,42.0,0.7047265002655337,0.4107480702989451,0.7042820504129524,0.7060027014142698,0.7047472874093829,0.9484,4.0,100.0,2.12,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,mouse_4,42.0,0.6999468932554435,0.4002239476772852,0.6998114325007074,0.7002882935418178,0.6999358093549122,0.9476,5.0,100.0,2.12,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,mouse_4,42.0,0.7073818374933617,0.4149015567467867,0.7073260380145292,0.707526880506496,0.7073747041476859,0.9536,6.0,100.0,2.12,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,mouse_4,42.0,0.7036643653744026,0.4074138131022108,0.7036275036330322,0.7037551833968771,0.7036586411438344,0.946,7.0,100.0,2.12,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,mouse_4,42.0,0.7227827934147637,0.4455790144764745,0.7227764603419216,0.7227985558752186,0.722780458968753,0.9482,8.0,100.0,2.12,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,mouse_4,42.0,0.7110993096123208,0.4230207581894832,0.7108343401723107,0.7119059104353223,0.7111155860301301,0.955,9.0,100.0,2.12,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,mouse_4,42.0,0.7010090281465746,0.4031419807123677,0.7005712461922805,0.7021547469108487,0.7009889194988391,0.955,10.0,100.0,2.12,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,mouse_4,42.0,0.7211895910780669,0.4429639678695345,0.7209928682889906,0.7217886991895671,0.7211756928415585,0.5238,2.0,100.0,0.53,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,mouse_4,42.0,0.7371216144450345,0.4744768086990066,0.7370634756079499,0.7373471392599451,0.7371297192533579,0.4938,3.0,100.0,0.53,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,mouse_4,42.0,0.7222517259691981,0.4445111302927686,0.7222504726183153,0.7222580725223995,0.7222530577986557,0.5185,4.0,100.0,0.53,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,mouse_4,42.0,0.7334041423260754,0.4676790203568329,0.7331421531428984,0.7342921857304643,0.7333877092400685,0.5233,5.0,100.0,0.53,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,mouse_4,42.0,0.7132235793945831,0.4313360073446399,0.7115600639956428,0.7181815137926097,0.7131834498692496,0.5163,6.0,100.0,0.53,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,mouse_4,42.0,0.7392458842272969,0.4784968982202637,0.7392432367183139,0.7392524977662254,0.7392444005225502,0.5255,7.0,100.0,0.53,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,mouse_4,42.0,0.724907063197026,0.4511869173553334,0.724469953085594,0.7263030270005176,0.7248861151911843,0.5113,8.0,100.0,0.53,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,mouse_4,42.0,0.7419012214551248,0.4858084079200316,0.7413490780414458,0.7439358773067559,0.7418768938496563,0.5085,9.0,100.0,0.53,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,mouse_4,42.0,0.7408390865639937,0.4817022754930842,0.7408302421502,0.7408660832754155,0.7408361931450257,0.565,10.0,100.0,0.53,anisa_finetune_results_with_lr_06.11.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_4_seed17/results/GPT_3e-5_mouse_4_seed17,GPT,3e-05,GUE,mouse_4,17.0,0.6548061603823686,0.3096121260528281,0.6548060630264141,0.6548060630264141,0.6548060630264141,1.9511,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_4_seed1/results/GPT_3e-5_mouse_4_seed1,GPT,3e-05,GUE,mouse_4,1.0,0.667020711630377,0.3340893164627739,0.666990281677627,0.6670734982778779,0.6670158231632337,1.7577,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_mouse_4_seed8475/results/GPT_3e-5_mouse_4_seed8475,GPT,3e-05,GUE,mouse_4,8475.0,0.6558682952734998,0.3137722875197742,0.6547949111994804,0.657880455893576,0.6558980936844979,1.762,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_4_seed1525/results/NTv2_1e-4_mouse_4_seed1525,NTv2,0.0001,GUE,mouse_4,1525.0,0.6086032926181625,0.2178944995860807,0.6080302103795927,0.6092716922804556,0.6086237706194115,4.18,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_4_seed9/results/NTv2_1e-4_mouse_4_seed9,NTv2,0.0001,GUE,mouse_4,9.0,0.6144450345193839,0.229518804126445,0.6139562860047441,0.6150554619409299,0.6144641040046388,3.3646,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_4_seed15/results/NTv2_1e-4_mouse_4_seed15,NTv2,0.0001,GUE,mouse_4,15.0,0.592671269251195,0.1855556859110654,0.5924685200730828,0.5928725006104343,0.5926832817777536,3.4161,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_4_seed1/results/NTv2_1e-4_mouse_4_seed1,NTv2,0.0001,GUE,mouse_4,1.0,0.5979819437068508,0.1961311327990796,0.5977818379339292,0.5981609585170113,0.5979702669834458,3.5081,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_4_seed18/results/NTv2_1e-4_mouse_4_seed18,NTv2,0.0001,GUE,mouse_4,18.0,0.6186935740839087,0.2387804930241979,0.6176366445996027,0.6200625882750233,0.6187216698141518,3.3936,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_mouse_4_seed7/results/NTv2_1e-4_mouse_4_seed7,NTv2,0.0001,GUE,mouse_4,7.0,0.6202867764206054,0.240642200723373,0.6202439349796307,0.620349615463622,0.6202925920159923,3.4332,,,4.0,combined_results_orig_07.21.2025.csv
,DNABERT,3e-05,GUE,prom_300_all,42.0,0.9545608108108108,0.9091882900084328,0.954560778397195,0.9545896049421466,0.9545986851116286,12.6042,1.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,prom_300_all,42.0,0.954054054054054,0.9081111930428596,0.954052874120786,0.9540478228613822,0.9540633703145688,12.5308,2.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,prom_300_all,42.0,0.950337837837838,0.9008828044089834,0.9503371519808472,0.9504764701074312,0.9504063370314568,12.7409,3.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,prom_300_all,42.0,0.954054054054054,0.9081502828283752,0.9540472568075264,0.9541348590050618,0.954015431676026,12.079,4.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,prom_300_all,42.0,0.958277027027027,0.916707278896354,0.9582768258304296,0.9583716634794476,0.9583356161256448,12.233,5.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,prom_300_all,42.0,0.9550675675675676,0.910171477709856,0.9550673162776772,0.9550762854668412,0.9550951924393918,12.1151,6.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,prom_300_all,42.0,0.9550675675675676,0.9101310427719946,0.9550650853156152,0.9550700922631876,0.9550609505547184,12.1373,7.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,prom_300_all,42.0,0.955912162162162,0.9118474739191058,0.9559117080249782,0.9559133555416084,0.9559341186138886,12.1758,8.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,prom_300_all,42.0,0.958108108108108,0.916438827543103,0.9581074195887076,0.9582595862124392,0.9581792448523034,12.1415,9.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,prom_300_all,42.0,0.9508445945945946,0.9017399011876388,0.9508367038114882,0.950937509811813,0.9508024014975118,12.1149,10.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,prom_300_all,42.0,0.9354729729729728,0.8711014189645803,0.9354545558333618,0.9356999269005848,0.9354015431676026,6.3746,1.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,prom_300_all,42.0,0.927195945945946,0.8543997697869586,0.9271882152617384,0.9272311193745056,0.9271686526959776,6.3002,2.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,prom_300_all,42.0,0.9222972972972971,0.8445884017840403,0.9222940956182112,0.922292369285022,0.9222960325069623,6.4262,3.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,prom_300_all,42.0,0.9280405405405404,0.8561086344266198,0.9280304781473396,0.9281056272904752,0.9280030132858512,6.2676,4.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,prom_300_all,42.0,0.914358108108108,0.8289453165004808,0.9143257783515196,0.9146768236776036,0.9142685933433776,6.3273,5.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,prom_300_all,42.0,0.9260135135135136,0.8521803099012042,0.9260130997354236,0.926108539704152,0.9260717709902752,6.3363,6.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,prom_300_all,42.0,0.9160472972972972,0.8325332675944391,0.9159996458683204,0.9166053596455636,0.9159281833538784,6.4431,7.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,prom_300_all,42.0,0.9175675675675676,0.8359347829179615,0.9174962939930188,0.9185246679859792,0.9174108569602336,6.5098,8.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,prom_300_all,42.0,0.9297297297297298,0.8594631617970632,0.9297229840473868,0.9297571869724696,0.9297059763502716,6.3003,9.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT2,3e-05,GUE,prom_300_all,42.0,0.9173986486486486,0.8360285127398113,0.91729948042209,0.9188235294117648,0.9172065470483496,6.809,10.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_300_all_seed18/results/GPT_3e-5_prom_300_all_seed18,GPT,3e-05,GUE,prom_300_all,18.0,0.902195945945946,0.8046323655039358,0.9021935989093512,0.9023621337978508,0.902270236953842,10.7663,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_300_all_seed8475/results/GPT_3e-5_prom_300_all_seed8475,GPT,3e-05,GUE,prom_300_all,8475.0,0.89375,0.7879242697982749,0.893741483285774,0.8940730020804518,0.8938512989088253,10.6339,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_300_all_seed932/results/GPT_3e-5_prom_300_all_seed932,GPT,3e-05,GUE,prom_300_all,932.0,0.9010135135135136,0.8022482308652747,0.9009754932385928,0.9013260844131152,0.9009222480938684,10.7776,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/GPT/GUE/gue_GPT_3e-5_prom_300_all_seed19/results/GPT_3e-5_prom_300_all_seed19,GPT,3e-05,GUE,prom_300_all,19.0,0.8986486486486487,0.7974449163268996,0.8986173599960543,0.8988740018897615,0.8985709720129662,10.7053,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_300_all_seed44/results/NTv2_1e-4_prom_300_all_seed44,NTv2,0.0001,GUE,prom_300_all,44.0,0.8972972972972973,0.7951447258055194,0.8972845305485033,0.8977311929217093,0.8974135963110077,12.1218,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2_1e-4_prom_300_all_seed9054/results/NTv2_1e-4_prom_300_all_seed9054,NTv2,0.0001,GUE,prom_300_all,9054.0,0.925,0.850640388488037,0.9249889044946388,0.9255160664703485,0.9251244121809798,11.8744,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2-500m-ms_1e-4_prom_300_all_seed99/results/NTv2__1e-4_prom_300_all_seed99,NTv2,0.0001,GUE,prom_300_all,99.0,0.9172297297297296,0.8356111240988223,0.917200093532382,0.918212076243662,0.917399442998676,11.5182,,,4.0,combined_results_orig_07.21.2025.csv
/ocean/projects/bio230026p/lindseyl/TOKENIZATION_FINAL_PAPER/RESULTS/NTv2/GUE/gue_NTv2-500m-ms_1e-4_prom_300_all_seed99/nt_NTv2-500m-ms_1e-4_prom_300_all_seed99/results/NTv2__1e-4_prom_300_all_seed99,NTv2,0.0001,GUE,prom_300_all,99.0,0.8912162162162162,0.7824436066735111,0.8912018614581636,0.8912643207855975,0.8911792905081495,11.8689,,,4.0,combined_results_orig_07.21.2025.csv
,DNABERT,3e-05,GUE,prom_300_notata,42.0,0.9634445072545694,0.9270304716170512,0.963429641101418,0.9636914526148204,0.9633390859699584,11.2877,1.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,prom_300_notata,42.0,0.9609949123798756,0.9219959965201246,0.9609922310003444,0.9609792720224996,0.961016725258336,11.2775,2.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
,DNABERT,3e-05,GUE,prom_300_notata,42.0,0.9623139250047108,0.9249566150453308,0.9622909481790798,0.9627970390961966,0.9621597954618089,11.3088,3.0,300.0,4.0,anisa_finetune_results_with_lr_06.11.2025.csv
